/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (57289.24, 57289.38)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (62309.56, 62379.21)
    train/valid/test-data-iterators-setup ..........: (7176.06, 10814.68)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration    12501/   51900 | consumed samples:     12801024 | elapsed time per iteration (ms): 48349.3 | learning rate: 1.810E-04 | global batch size:  1024 | lm loss: 1.961470E+00 | loss scale: 1.0 | grad norm: 0.062 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12840/   51900 | consumed samples:     13148160 | elapsed time per iteration (ms): 39262.1 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.937232E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12841/   51900 | consumed samples:     13149184 | elapsed time per iteration (ms): 39268.3 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.960797E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12842/   51900 | consumed samples:     13150208 | elapsed time per iteration (ms): 39238.5 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.937679E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12843/   51900 | consumed samples:     13151232 | elapsed time per iteration (ms): 39250.2 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.937695E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12844/   51900 | consumed samples:     13152256 | elapsed time per iteration (ms): 39278.3 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.943508E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12845/   51900 | consumed samples:     13153280 | elapsed time per iteration (ms): 39253.4 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.936681E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12846/   51900 | consumed samples:     13154304 | elapsed time per iteration (ms): 39278.8 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.952814E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12847/   51900 | consumed samples:     13155328 | elapsed time per iteration (ms): 39263.5 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.954214E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12848/   51900 | consumed samples:     13156352 | elapsed time per iteration (ms): 39267.0 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.956875E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12849/   51900 | consumed samples:     13157376 | elapsed time per iteration (ms): 39228.6 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.961222E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12850/   51900 | consumed samples:     13158400 | elapsed time per iteration (ms): 39251.5 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.962536E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12851/   51900 | consumed samples:     13159424 | elapsed time per iteration (ms): 39247.2 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.953806E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12852/   51900 | consumed samples:     13160448 | elapsed time per iteration (ms): 39267.8 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.937568E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12853/   51900 | consumed samples:     13161472 | elapsed time per iteration (ms): 39239.2 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.953732E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12854/   51900 | consumed samples:     13162496 | elapsed time per iteration (ms): 39246.2 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.956902E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12855/   51900 | consumed samples:     13163520 | elapsed time per iteration (ms): 39258.0 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.946322E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12856/   51900 | consumed samples:     13164544 | elapsed time per iteration (ms): 39240.3 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.942806E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12857/   51900 | consumed samples:     13165568 | elapsed time per iteration (ms): 39260.6 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.955479E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12858/   51900 | consumed samples:     13166592 | elapsed time per iteration (ms): 39264.7 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.935580E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12859/   51900 | consumed samples:     13167616 | elapsed time per iteration (ms): 39258.2 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.947857E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12860/   51900 | consumed samples:     13168640 | elapsed time per iteration (ms): 39254.9 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.947759E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12861/   51900 | consumed samples:     13169664 | elapsed time per iteration (ms): 39246.7 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.944972E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12862/   51900 | consumed samples:     13170688 | elapsed time per iteration (ms): 39239.4 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.963396E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12863/   51900 | consumed samples:     13171712 | elapsed time per iteration (ms): 39218.2 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.948112E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12864/   51900 | consumed samples:     13172736 | elapsed time per iteration (ms): 39271.2 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.943142E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12865/   51900 | consumed samples:     13173760 | elapsed time per iteration (ms): 39262.2 | learning rate: 1.798E-04 | global batch size:  1024 | lm loss: 1.959703E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12866/   51900 | consumed samples:     13174784 | elapsed time per iteration (ms): 39255.2 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.940236E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12867/   51900 | consumed samples:     13175808 | elapsed time per iteration (ms): 39299.5 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.972534E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12868/   51900 | consumed samples:     13176832 | elapsed time per iteration (ms): 39275.3 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.959333E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12869/   51900 | consumed samples:     13177856 | elapsed time per iteration (ms): 39258.9 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.947421E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12870/   51900 | consumed samples:     13178880 | elapsed time per iteration (ms): 39257.5 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.956794E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12871/   51900 | consumed samples:     13179904 | elapsed time per iteration (ms): 39269.5 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.950095E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12872/   51900 | consumed samples:     13180928 | elapsed time per iteration (ms): 39265.3 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.945868E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12873/   51900 | consumed samples:     13181952 | elapsed time per iteration (ms): 39254.3 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.946121E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12874/   51900 | consumed samples:     13182976 | elapsed time per iteration (ms): 39244.9 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.952283E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12875/   51900 | consumed samples:     13184000 | elapsed time per iteration (ms): 39266.9 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.960597E+00 | loss scale: 1.0 | grad norm: 0.209 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12876/   51900 | consumed samples:     13185024 | elapsed time per iteration (ms): 39242.2 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.949034E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12877/   51900 | consumed samples:     13186048 | elapsed time per iteration (ms): 39244.6 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.951680E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12878/   51900 | consumed samples:     13187072 | elapsed time per iteration (ms): 39260.1 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.970700E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12879/   51900 | consumed samples:     13188096 | elapsed time per iteration (ms): 39243.8 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.961097E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12880/   51900 | consumed samples:     13189120 | elapsed time per iteration (ms): 39241.0 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.957196E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12881/   51900 | consumed samples:     13190144 | elapsed time per iteration (ms): 39275.5 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.942589E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12882/   51900 | consumed samples:     13191168 | elapsed time per iteration (ms): 39255.0 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.950672E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12883/   51900 | consumed samples:     13192192 | elapsed time per iteration (ms): 39255.1 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.945697E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12884/   51900 | consumed samples:     13193216 | elapsed time per iteration (ms): 39239.1 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.950551E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12885/   51900 | consumed samples:     13194240 | elapsed time per iteration (ms): 39235.3 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.952387E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12886/   51900 | consumed samples:     13195264 | elapsed time per iteration (ms): 39248.6 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.956594E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12887/   51900 | consumed samples:     13196288 | elapsed time per iteration (ms): 39251.0 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.954730E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12888/   51900 | consumed samples:     13197312 | elapsed time per iteration (ms): 39268.2 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.951228E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12889/   51900 | consumed samples:     13198336 | elapsed time per iteration (ms): 39259.8 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.951205E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12890/   51900 | consumed samples:     13199360 | elapsed time per iteration (ms): 39258.7 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.955720E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12891/   51900 | consumed samples:     13200384 | elapsed time per iteration (ms): 39271.0 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.946675E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12892/   51900 | consumed samples:     13201408 | elapsed time per iteration (ms): 39276.4 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.950016E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12893/   51900 | consumed samples:     13202432 | elapsed time per iteration (ms): 39272.3 | learning rate: 1.797E-04 | global batch size:  1024 | lm loss: 1.948909E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12894/   51900 | consumed samples:     13203456 | elapsed time per iteration (ms): 39274.3 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.958951E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12895/   51900 | consumed samples:     13204480 | elapsed time per iteration (ms): 39270.9 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.956091E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12896/   51900 | consumed samples:     13205504 | elapsed time per iteration (ms): 39265.9 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.931374E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12897/   51900 | consumed samples:     13206528 | elapsed time per iteration (ms): 39288.5 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.950273E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12898/   51900 | consumed samples:     13207552 | elapsed time per iteration (ms): 39283.8 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.969923E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12899/   51900 | consumed samples:     13208576 | elapsed time per iteration (ms): 39279.3 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.942668E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12900/   51900 | consumed samples:     13209600 | elapsed time per iteration (ms): 39277.6 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.967587E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12901/   51900 | consumed samples:     13210624 | elapsed time per iteration (ms): 39276.2 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.933830E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12902/   51900 | consumed samples:     13211648 | elapsed time per iteration (ms): 39273.2 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.940741E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12903/   51900 | consumed samples:     13212672 | elapsed time per iteration (ms): 39262.9 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.961218E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12904/   51900 | consumed samples:     13213696 | elapsed time per iteration (ms): 40005.1 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.940658E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12905/   51900 | consumed samples:     13214720 | elapsed time per iteration (ms): 39990.7 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.947025E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12906/   51900 | consumed samples:     13215744 | elapsed time per iteration (ms): 39857.2 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.933948E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12907/   51900 | consumed samples:     13216768 | elapsed time per iteration (ms): 39302.9 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.958439E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12908/   51900 | consumed samples:     13217792 | elapsed time per iteration (ms): 39419.8 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.942281E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12909/   51900 | consumed samples:     13218816 | elapsed time per iteration (ms): 39364.9 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.970718E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12910/   51900 | consumed samples:     13219840 | elapsed time per iteration (ms): 39269.7 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.947266E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12911/   51900 | consumed samples:     13220864 | elapsed time per iteration (ms): 39266.3 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.940246E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12912/   51900 | consumed samples:     13221888 | elapsed time per iteration (ms): 39253.8 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.952710E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12913/   51900 | consumed samples:     13222912 | elapsed time per iteration (ms): 39271.5 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.936633E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12914/   51900 | consumed samples:     13223936 | elapsed time per iteration (ms): 39252.6 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.962855E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12915/   51900 | consumed samples:     13224960 | elapsed time per iteration (ms): 39269.3 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.947260E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12916/   51900 | consumed samples:     13225984 | elapsed time per iteration (ms): 39232.4 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.932302E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12917/   51900 | consumed samples:     13227008 | elapsed time per iteration (ms): 39275.2 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.949165E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12918/   51900 | consumed samples:     13228032 | elapsed time per iteration (ms): 39268.0 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.932824E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12919/   51900 | consumed samples:     13229056 | elapsed time per iteration (ms): 39247.5 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.934789E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12920/   51900 | consumed samples:     13230080 | elapsed time per iteration (ms): 39270.1 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.960424E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12921/   51900 | consumed samples:     13231104 | elapsed time per iteration (ms): 39279.0 | learning rate: 1.796E-04 | global batch size:  1024 | lm loss: 1.931920E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12922/   51900 | consumed samples:     13232128 | elapsed time per iteration (ms): 39258.1 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.945452E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12923/   51900 | consumed samples:     13233152 | elapsed time per iteration (ms): 39268.0 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.938009E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12924/   51900 | consumed samples:     13234176 | elapsed time per iteration (ms): 39260.6 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.951017E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12925/   51900 | consumed samples:     13235200 | elapsed time per iteration (ms): 39247.8 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.930340E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12926/   51900 | consumed samples:     13236224 | elapsed time per iteration (ms): 39261.0 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.943928E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12927/   51900 | consumed samples:     13237248 | elapsed time per iteration (ms): 39251.7 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.940562E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12928/   51900 | consumed samples:     13238272 | elapsed time per iteration (ms): 39251.0 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.945365E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12929/   51900 | consumed samples:     13239296 | elapsed time per iteration (ms): 39251.2 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.946251E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12930/   51900 | consumed samples:     13240320 | elapsed time per iteration (ms): 39250.8 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.937365E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12931/   51900 | consumed samples:     13241344 | elapsed time per iteration (ms): 39270.6 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.923639E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12932/   51900 | consumed samples:     13242368 | elapsed time per iteration (ms): 39245.8 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.948711E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12933/   51900 | consumed samples:     13243392 | elapsed time per iteration (ms): 39217.7 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.947776E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12934/   51900 | consumed samples:     13244416 | elapsed time per iteration (ms): 39243.6 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.950268E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12935/   51900 | consumed samples:     13245440 | elapsed time per iteration (ms): 39244.3 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.951225E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12936/   51900 | consumed samples:     13246464 | elapsed time per iteration (ms): 39244.1 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.954733E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12937/   51900 | consumed samples:     13247488 | elapsed time per iteration (ms): 39251.3 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.943712E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12938/   51900 | consumed samples:     13248512 | elapsed time per iteration (ms): 39255.5 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.972734E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12939/   51900 | consumed samples:     13249536 | elapsed time per iteration (ms): 39248.4 | learning rate: 1.795E-04 | global batch size:  1024 | lm loss: 1.959571E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
